ID;Corpus;TextGenre_OrdMerge3;TextGenre_OrdMerge2;TextGenre_OrdMerge;TextGenre_Ordinal;TextGenre;Subj_Length;Animacy;Accessibility;TypeOfAnaphor;Constructions;Corpus_ID;Sentence
w_177;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;                       prenotazioni raccolte tra gli investitori istituzionali e agli sportelli bancari tra i risparmiatori , le richieste < sembrano > aver raggiunto una cifra clamorosa : un miliardo e 700 milioni circa di titoli Eni . Vale a dire più o meno 500 milioni di                  
w_178;WrittenCorpus;4;5;5;7;Press;5;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;"                . La situazione di Marco e degli altri centralinisti della Rm . E è per adesso sospesa . Il trasferimento al Santo Spirito < sembra > essere stato rinviato , ma i lavori nei locali al terzo piano proseguono . "" Vorremmo sapere che sarà di noi "" , spiega . ""                 "
w_179;WrittenCorpus;4;5;5;7;Press;5;Non Animato;Mediated;Mediated_poss;sembra che;CORIS;                     il ministro dell ' Educazione nazionale , è anche l ' uomo di fiducia del primo ministro . La sua influenza su Jospin < sembra > sia enorme . Si tratta , comunque , di un professore d ' università con vaste competenze nella ricerca industriale ,                        
w_180;WrittenCorpus;4;5;5;7;Press;1;Umano;Old;Old_rel;sembrare+infinitive;CORIS;"              verrà approvata sull ' emittenza è quella in discussione "" . Ma c ' è anche un collega del Polo , il Ccd Marco Follini , che < sembra > porgere un ramoscello d ' ulivo più "" consistente "" , quando dice che la richiesta del Polo "" non riguarda l ' immediato                    "
w_181;WrittenCorpus;4;5;5;7;Press;4;Non Animato;New;New;sembrare+infinitive;CORIS;                          e l ' opposizione , attraverso un accentuato impegno della comunità internazionale , i venti della contestazione < sembrano > gonfiarsi . Quasi tutti escludono interventi unilaterali da parte italiana , tantomeno militari . Resta tuttavia il                         
w_182;WrittenCorpus;4;5;5;7;Press;12;Animato;Old;Old_ident;sembrare+infinitive;CORIS;                         ma alla stessa leadership ) , un movimento che voleva essere addirittura un partito liberale democratico di massa < sembra > declinare nel grigiore di un ' indistinta identità , oppresso e confuso da un cesarismo mercantile per nulla esaltante                      
w_183;WrittenCorpus;4;5;5;7;Press;2;Non Animato;New;New;sembrare+infinitive;CORIS;                       senza ansie Il fattore umano elemento chiave per capire i rischi sistemici e gestirli - Nel mondo globale l ' etica < sembra > perdere il controllo dell ' azione responsabile Mario Sarcinelli Si svolge oggi a Roma ( Palazzo Altieri , piazza del                       
w_184;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Mediated;Mediated_general;sembrare+infinitive;CORIS;                 fine aprire la sua propria antica chiusura ? E ancora prima : il cinema può rifare e magari migliorare quello che la vita < sembra > invece aver fatto ormai in via definitiva ? Insieme_con il livello poetico e intellettuale impliciti già solo in                            
w_185;WrittenCorpus;4;5;5;7;Press;3;Umano;Mediated;Mediated_sit;sembra che;CORIS;                     . La Grassetto di Padova non risponde alle mie lettere e neanche il liquidatore , Fausto Nunzi di Milano , risponde . < Sembra > che i principali azionisti siano scappati con la cassa . Dalla Consob mi è stato detto che sono arrivate una valanga di                     
w_186;WrittenCorpus;4;5;5;7;Press;1;Non Animato;Old;Old_rel;mi sembra che;CORIS;                  accolta , anche il relatore del provvedimento , Sergio Chiamparino , è ottimista : < È una soluzione a costo zero che mi < sembra > sia dovuta , per garantire a imprese , progettisti e fornitori quanto già spetta loro > . Oggi si terrà anche il secondo                    
w_187;WrittenCorpus;4;5;5;7;Press;5;Animato;Old;Old_ident;sembrare+infinitive;CORIS;                       sul salario ' flessibilè , il presidente delle aziende metalmeccaniche dice che < Federmeccanica e Banca d ' Italia < sembrano > intendersi a distanza > . Da cosa deriva questa analogia di posizioni con Via Nazionale ? Posso ricordare tre                               
w_188;WrittenCorpus;4;5;5;7;Press;0;Non Animato;Old;Old_event;sembra che;CORIS;              cui l ' Esecutivo sta navigando . Un esempio ? Prima la Finanziaria , poi la manovra correttiva , poi ancora l ' eurotassa . < Sembrava > fosse finita e invece ci troviamo di_fronte_a un altro rompicapo : l ' anticipo della Finanziaria ' 98. Così non si può                     
w_189;WrittenCorpus;4;5;5;7;Press;6;Umano;Old;Old_ident;sembrare+infinitive;CORIS;                    umano . Il cestista più popolare del pianeta , che ogni anno intasca circa 100 milioni di dollari , in questa stagione < sembra > essere in credito con il destino , solitamente sorridente verso gli dei come lui . Al termine della passata stagione l '                    
w_190;WrittenCorpus;4;5;5;7;Press;2;Animato;Old;Old_ident;mi sembra che;CORIS;                               il procuratore di Caltanissetta nella pausa di un convegno sulla pedofilia organizzato ieri a Siracusa - mi < sembra > abbia sempre le stesse caratteristiche . Era e continua a rimanere una associazione occulta , segue sempre gli stessi                       
w_191;WrittenCorpus;4;5;5;7;Press;2;Animato;Old;Old_ident;mi sembra che;CORIS;             . Gli ultimi dati indicano un progresso non solo nel settore dell ' auto : anche per il tessile , la plastica , la carta . Le < sembra > che le imprese si siano riorganizzate ? L ' apparato produttivo mi appare abbastanza in buona salute . Probabilmente                        
w_192;WrittenCorpus;4;5;5;7;Press;0;Umano;Old;Old_ident;mi sembra che;CORIS;              , non è che c ' entri granché . Con quel lavoro , poi . Allo Zecchino d ' oro . Boh , nella pubblicità , ma non so bene . Mi < sembra > che lavori per una tivù . Certo , è pieno di gente che dice : Poveretto , povero Sergio . Se la moglie non lo voleva più ,                  
w_193;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Old;Old_rel;sembra che;CORIS;                 , che lavora nell ' azienda artigiana del padre Ivan , va dai carabinieri di Travagliato . I quali , esaminata la busta , < sembra > abbiano ritenuto che non ci fosse nulla da temere . Dopo essere passato di mano in mano il pennarello arriva in casa di                     
w_194;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;                 percussivo del pianoforte e quello pneumatico di clarinetto , oboe , corno c ' è una bella differenza : eppure dall ' uno < sembravano > nascere gli altri , quando la melodia passa trascolorando attraverso i vari strumenti . Memorabile , a questo                               
w_195;WrittenCorpus;4;5;5;7;Press;1;Non Animato;Old;Old_event;sembrare+infinitive;CORIS;                     praticati degli aumenti salariali per stare dietro_alle richieste del mercato . Questo , è stata la sua conclusione , < sembra > suggerire che la transizione ( dall ' insicurezza alla certezza del posto di lavoro , ndr ) è già cominciata .                              
w_196;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Mediated;Mediated_general;sembra che;CORIS;                   - . Gli Enti Parco sono perfettamente in_grado_di gestire il censimento degli animali e la loro caccia controllata , ma < sembra > che non ci sia sufficiente attenzione da_parte_delle autorità regionali in questo senso . Per questo motivo , si                            
w_197;WrittenCorpus;4;5;5;7;Press;0;Umano;Old;Old_ident;mi sembra che;CORIS;                  . Ignazio La Russa , leader milanese di an , non ha dubbi : Certo la Moratti è un ' ottima candidatura , anche_se non mi < sembra > che abbia dato la sua disponibilità . La proposta dovrà partire direttamente da Berlusconi . 08 01 1997 IN BREVE REGGIO ,                   
w_198;WrittenCorpus;4;5;5;7;Press;1;Umano;Old;Old_ident;sembrare+infinitive;CORIS;                      di quegli apparati di potere politico , economico e giudiziario per i quali anche Flick , come i suoi predecessori , < sembra > rimanere ostaggio . ( r . i . ) 05 01 1997 COSTERÀ 600 MILIONI Mille delegati alla tre giorni del Palaeur ROMA . Costerà                    
w_199;WrittenCorpus;4;5;5;7;Press;2;Animato;Mediated;Mediated_sit;sembrare+infinitive;CORIS;"                   seduta "" cartina di tornasole "" per lo stato di salute della maggioranza che appoggia Raffaele Fiorillo . Ormai i Verdi < sembrano > sempre più defilarsi , si registrano più le assenze che le presenze . Un clima di confusione tra i diessini : l '                           "
w_200;WrittenCorpus;4;5;5;7;Press;8;Non Animato;Mediated;Mediated_poss;sembrare+infinitive;CORIS;"                      "" . Contraddizioni del cammino di liberazione femminile a_parte , la volontà e le testimonianze delle cento delegate < sembrano > poi convergere , in conclusione , sullo stimolo iniziale fornito dalla senatrice e vicepresidente della Camera                              "
w_201;WrittenCorpus;4;5;5;7;Press;3;Umano;Mediated;Mediated_sit;sembrare+infinitive;CORIS;"                  che con poco meno di 300 abbonamenti venduti è ben lontana dalla tanto agognata "" quota 2000 "" . Anche i vecchi abbonati < sembrano > essersi dimenticati della Scandone . Sono stati davvero pochi fino_ad oggi i tifosi che hanno voluto confermare il                          "
w_202;WrittenCorpus;4;5;5;7;Press;3;Non Animato;Mediated;Mediated_poss;sembra che;CORIS;             - che sapevo di avere un problema . Sentivo che c ' era qualcosa che non andava , ma non capivo cosa fosse » . La sua Ferrari < sembrava > corresse in modo regolare : ottima accellerazione , ottima guidabilità , ottima tenuta in pista . Invece ... « Invece                       
w_203;WrittenCorpus;4;5;5;7;Press;1;Umano;Old;Old_rel;sembrare+infinitive;CORIS;"                 aspettando , perché formalmente "" niente qui finora è ancora arrivato , non una telefonata , nulla "" . C ' è Pannella che < sembra > respingere l ' invito , ma c ' è anche lei che riflette sulle possibili condizioni da porre al Polo , se e quando l ' offerta               "
w_204;WrittenCorpus;4;5;5;7;Press;4;Umano;Old;Old_ident;sembrare+infinitive;CORIS;                     , e come Pat Buchanan , portavoce dell ' ala più conservatrice e bigotta . Ma per il momento il governatore del Texas < sembra > avere più possibilità di ogni altro di vincere la nomination e soprattutto di soffiare al grigio e noioso erede di                          
w_205;WrittenCorpus;4;5;5;7;Press;1;Umano;Old;Old_ident;sembrare+infinitive;CORIS;"                    bocciano "" Eyes Wide Shut "" . "" Una storia banalotta e "" familista "" "" dice Franco Grillini , dell ' Arcigay "" Kubrick < sembra > dire che fuori_dalla famiglia la trasgressione è inutile "" . Criticata la figura del portiere d ' albergo : "" Una                           "
w_206;WrittenCorpus;4;5;5;7;Press;3;Animato;Old;Old_ident;sembrare+infinitive;CORIS;"                         a politiche che ci impediscano di perseguire quest ' obiettivo "" . Dopo una partenza brillante l ' Unione europea < sembra > attraversare oggi un momento di stanchezza , caratterizzato anche da polemiche : come spiega lei questo fatto ? "" Se ci                     "
w_207;WrittenCorpus;4;5;5;7;Press;7;Non Animato;Mediated;Mediated_poss;sembrare+infinitive;CORIS;"                  è attribuire a un normale consumo di zuccheri conseguenze di questo tipo : l ' accumulo di queste sostanze nelle cellule < sembra > essere semplicemente la conseguenza della vecchiaia , non la causa . Suggerire quindi che lo zucchero in dosi ""                             "
w_208;WrittenCorpus;4;5;5;7;Press;6;Non Animato;New;New;sembrare+infinitive;CORIS;                          , le maggiori capacità dialettiche delle donne ( o , secondo i maligni , la maggiore propensione al cicaleccio ) < sembrano > poggiare su un solido substrato anatomico . A stabilirlo è uno studio realizzato da un gruppo di ricercatori                                
w_209;WrittenCorpus;4;5;5;7;Press;1;Non Animato;Old;Old_rel;sembrare+infinitive;CORIS;                             e immobile . L ' ultima innocua trasgressione è l ' infioratura ispano - americana della lingua pattumera che < sembra > ammiccare a un mondo di sanguigna vitalità , cadenzato di musica e di festa ( con certi effetti grotteschi inaugurati ,                     
